Value,Count,LC24_EVT_250,pad_5070,sections_2,EVT_NAME,EVT_PHYS,MAP_UNIT_S,MAP_UNIT_N,GAP_Sts
43061,3.000000000000000,7903,2,18,Western Cool Temperate Urban Herbaceous,Developed,315A,Pecos Valley,2
43062,8.000000000000000,7924,2,18,Western Cool Temperate Developed Herbaceous,Developed,315A,Pecos Valley,2
43063,19.000000000000000,9529,2,18,Western Great Plains Riparian Herbaceous,Riparian,315A,Pecos Valley,2
43064,4.000000000000000,9325,2,18,Great Plains Comanchian Ruderal Shrubland,Exotic Tree-Shrub,315A,Pecos Valley,2
43065,5.000000000000000,9528,2,18,Western Great Plains Riparian Shrubland,Riparian,315A,Pecos Valley,2
43066,3698.000000000000000,7059,2,18,Southern Rocky Mountain Pinyon-Juniper Woodland,Conifer,315A,Pecos Valley,2
43067,1.000000000000000,7207,2,18,Central Mixedgrass Prairie Shrubland,Shrubland,315A,Pecos Valley,2
43068,112.000000000000000,7127,2,18,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Shrubland,315A,Pecos Valley,2
43069,187185.000000000000000,7121,2,30,Apacherian-Chihuahuan Semi-Desert Shrub-Steppe,Shrubland,M313B,Sacramento-Monzano Mountains,2
43070,39492.000000000000000,7960,1,137,Western Cool Temperate Orchard,Agricultural,315B,Texas High Plains,4
43071,37498.000000000000000,7121,3,137,Apacherian-Chihuahuan Semi-Desert Shrub-Steppe,Shrubland,315B,Texas High Plains,3
43072,7821.000000000000000,9004,1,137,Inter-Mountain Basins Active and Stabilized Dune,Sparsely Vegetated,315B,Texas High Plains,4
43073,238.000000000000000,7296,2,137,Developed-Low Intensity,Developed-Low Intensity,315B,Texas High Plains,2
43074,39.000000000000000,7923,2,137,Western Cool Temperate Developed Shrubland,Developed,315B,Texas High Plains,2
43075,317.000000000000000,7964,2,137,Western Cool Temperate Row Crop,Agricultural,315B,Texas High Plains,2
43076,104.000000000000000,7924,2,137,Western Cool Temperate Developed Herbaceous,Developed,315B,Texas High Plains,2
43077,51.000000000000000,7297,2,137,Developed-Medium Intensity,Developed-Medium Intensity,315B,Texas High Plains,2
43078,112.000000000000000,7904,2,137,Western Cool Temperate Urban Shrubland,Developed,315B,Texas High Plains,2
43079,1.000000000000000,7901,1,21,Western Cool Temperate Urban Evergreen Forest,Developed,315F,Northern Texas High Plains,4
43080,4.000000000000000,7059,3,21,Southern Rocky Mountain Pinyon-Juniper Woodland,Conifer,315F,Northern Texas High Plains,3
43081,334.000000000000000,9827,3,21,Interior West Ruderal Riparian Scrub,Riparian,315F,Northern Texas High Plains,3
43082,571893.000000000000000,7292,1,31,Open Water,Open Water,315C,Rolling Plains,4
43083,233067.000000000000000,7296,1,31,Developed-Low Intensity,Developed-Low Intensity,315C,Rolling Plains,4
43084,35674.000000000000000,7904,1,31,Western Cool Temperate Urban Shrubland,Developed,315C,Rolling Plains,4
43085,132445.000000000000000,7297,1,31,Developed-Medium Intensity,Developed-Medium Intensity,315C,Rolling Plains,4
43086,1785744.000000000000000,7299,1,31,Developed-Roads,Developed-Roads,315C,Rolling Plains,4
43087,22196591.000000000000000,7111,1,31,Western Great Plains Mesquite Shrubland,Shrubland,315C,Rolling Plains,4
43088,452.000000000000000,7920,1,31,Western Cool Temperate Developed Deciduous Forest,Developed,315C,Rolling Plains,4
43089,2255965.000000000000000,7149,1,31,Western Great Plains Shortgrass Prairie,Grassland,315C,Rolling Plains,4
43090,251.000000000000000,7922,1,31,Western Cool Temperate Developed Mixed Forest,Developed,315C,Rolling Plains,4
43091,15533.000000000000000,7923,1,31,Western Cool Temperate Developed Shrubland,Developed,315C,Rolling Plains,4
43092,19129.000000000000000,7924,1,31,Western Cool Temperate Developed Herbaceous,Developed,315C,Rolling Plains,4
43093,10900.000000000000000,7385,1,31,Great Plains Wooded Draw and Ravine Woodland,Riparian,315C,Rolling Plains,4
43094,203.000000000000000,7902,1,31,Western Cool Temperate Urban Mixed Forest,Developed,315C,Rolling Plains,4
43095,571.000000000000000,7900,1,31,Western Cool Temperate Urban Deciduous Forest,Developed,315C,Rolling Plains,4
43096,183034.000000000000000,9028,1,31,Western Great Plains Riparian Woodland,Riparian,315C,Rolling Plains,4
43097,2726524.000000000000000,7308,1,31,Crosstimbers Oak Forest and Woodland,Hardwood,315C,Rolling Plains,4
43098,52608.000000000000000,7298,1,31,Developed-High Intensity,Developed-High Intensity,315C,Rolling Plains,4
43099,540437.000000000000000,7207,1,31,Central Mixedgrass Prairie Shrubland,Shrubland,315C,Rolling Plains,4
43100,39932.000000000000000,7903,1,31,Western Cool Temperate Urban Herbaceous,Developed,315C,Rolling Plains,4
43101,2070104.000000000000000,7132,1,31,Central Mixedgrass Prairie Grassland,Grassland,315C,Rolling Plains,4
43102,348407.000000000000000,9024,1,31,Western Great Plains Cliff and Outcrop,Sparsely Vegetated,315C,Rolling Plains,4
43103,985069.000000000000000,9528,1,31,Western Great Plains Riparian Shrubland,Riparian,315C,Rolling Plains,4
43104,12666.000000000000000,7150,1,31,Western Great Plains Tallgrass Prairie,Grassland,315C,Rolling Plains,4
43105,369720.000000000000000,9529,1,31,Western Great Plains Riparian Herbaceous,Riparian,315C,Rolling Plains,4
43106,2268255.000000000000000,7968,1,31,Western Cool Temperate Wheat,Agricultural,315C,Rolling Plains,4
43107,796402.000000000000000,7094,1,31,Western Great Plains Sandhill Steppe,Shrubland,315C,Rolling Plains,4
43108,259740.000000000000000,7148,1,31,Western Great Plains Sand Prairie,Grassland,315C,Rolling Plains,4
43109,14868354.000000000000000,9325,1,31,Great Plains Comanchian Ruderal Shrubland,Exotic Tree-Shrub,315C,Rolling Plains,4
43110,2608154.000000000000000,7964,1,31,Western Cool Temperate Row Crop,Agricultural,315C,Rolling Plains,4
43111,15278.000000000000000,7960,1,31,Western Cool Temperate Orchard,Agricultural,315C,Rolling Plains,4
43112,49900.000000000000000,7965,1,31,Western Cool Temperate Close Grown Crop,Agricultural,315C,Rolling Plains,4
43113,98970.000000000000000,9527,1,31,Western Great Plains Floodplain Herbaceous,Riparian,315C,Rolling Plains,4
43114,15064568.000000000000000,9825,1,31,Great Plains Comanchian Ruderal Grassland,Exotic Herbaceous,315C,Rolling Plains,4
43115,222671.000000000000000,7966,1,31,Western Cool Temperate Fallow/Idle Cropland,Agricultural,315C,Rolling Plains,4
43116,8916167.000000000000000,9121,1,31,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland,315C,Rolling Plains,4
43117,5369.000000000000000,9029,1,31,Western Great Plains Saline Depression Wetland,Riparian,315C,Rolling Plains,4
43118,7922.000000000000000,9025,1,31,Western Great Plains Closed Depression Wetland,Riparian,315C,Rolling Plains,4
43119,4175.000000000000000,7299,3,31,Developed-Roads,Developed-Roads,315C,Rolling Plains,3
43120,540.000000000000000,7296,3,31,Developed-Low Intensity,Developed-Low Intensity,315C,Rolling Plains,3
43121,23564.000000000000000,7149,3,31,Western Great Plains Shortgrass Prairie,Grassland,315C,Rolling Plains,3
43122,31778.000000000000000,7111,3,31,Western Great Plains Mesquite Shrubland,Shrubland,315C,Rolling Plains,3
43123,15.000000000000000,7903,3,31,Western Cool Temperate Urban Herbaceous,Developed,315C,Rolling Plains,3
43124,25.000000000000000,7904,3,31,Western Cool Temperate Urban Shrubland,Developed,315C,Rolling Plains,3
43125,59380.000000000000000,7308,3,31,Crosstimbers Oak Forest and Woodland,Hardwood,315C,Rolling Plains,3
43126,1638.000000000000000,7385,3,31,Great Plains Wooded Draw and Ravine Woodland,Riparian,315C,Rolling Plains,3
43127,8226.000000000000000,9825,3,31,Great Plains Comanchian Ruderal Grassland,Exotic Herbaceous,315C,Rolling Plains,3
43128,56502.000000000000000,9121,3,31,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland,315C,Rolling Plains,3
43129,631.000000000000000,7207,3,31,Central Mixedgrass Prairie Shrubland,Shrubland,315C,Rolling Plains,3
43130,2324.000000000000000,7132,3,31,Central Mixedgrass Prairie Grassland,Grassland,315C,Rolling Plains,3
43131,28080.000000000000000,9325,3,31,Great Plains Comanchian Ruderal Shrubland,Exotic Tree-Shrub,315C,Rolling Plains,3
43132,1059.000000000000000,7094,3,31,Western Great Plains Sandhill Steppe,Shrubland,315C,Rolling Plains,3
43133,4010.000000000000000,7150,3,31,Western Great Plains Tallgrass Prairie,Grassland,315C,Rolling Plains,3
43134,428.000000000000000,9527,3,31,Western Great Plains Floodplain Herbaceous,Riparian,315C,Rolling Plains,3
43135,380.000000000000000,9529,3,31,Western Great Plains Riparian Herbaceous,Riparian,315C,Rolling Plains,3
43136,746.000000000000000,9528,3,31,Western Great Plains Riparian Shrubland,Riparian,315C,Rolling Plains,3
43137,159.000000000000000,7297,3,31,Developed-Medium Intensity,Developed-Medium Intensity,315C,Rolling Plains,3
43138,52.000000000000000,7923,3,31,Western Cool Temperate Developed Shrubland,Developed,315C,Rolling Plains,3
43139,30.000000000000000,7924,3,31,Western Cool Temperate Developed Herbaceous,Developed,315C,Rolling Plains,3
43140,341.000000000000000,9024,3,31,Western Great Plains Cliff and Outcrop,Sparsely Vegetated,315C,Rolling Plains,3
43141,692.000000000000000,9028,3,31,Western Great Plains Riparian Woodland,Riparian,315C,Rolling Plains,3
43142,643.000000000000000,9526,3,31,Western Great Plains Floodplain Shrubland,Riparian,315C,Rolling Plains,3
43143,473.000000000000000,9026,3,31,Western Great Plains Floodplain Forest and Woodland,Riparian,315C,Rolling Plains,3
43144,230.000000000000000,7148,3,31,Western Great Plains Sand Prairie,Grassland,315C,Rolling Plains,3
43145,4955.000000000000000,7299,2,137,Developed-Roads,Developed-Roads,315B,Texas High Plains,2
43146,4462.000000000000000,9825,2,137,Great Plains Comanchian Ruderal Grassland,Exotic Herbaceous,315B,Texas High Plains,2
43147,12.000000000000000,7385,2,137,Great Plains Wooded Draw and Ravine Woodland,Riparian,315B,Texas High Plains,2
43148,349.000000000000000,9321,3,31,Southeastern Native Ruderal Forest,Conifer-Hardwood,315C,Rolling Plains,3
43149,103.000000000000000,7967,2,137,Western Cool Temperate Pasture and Hayland,Agricultural,315B,Texas High Plains,2
43150,163.000000000000000,7150,2,137,Western Great Plains Tallgrass Prairie,Grassland,315B,Texas High Plains,2
43151,10.000000000000000,7920,2,137,Western Cool Temperate Developed Deciduous Forest,Developed,315B,Texas High Plains,2
43152,9215.000000000000000,7292,3,31,Open Water,Open Water,315C,Rolling Plains,3
43153,3.000000000000000,7920,3,31,Western Cool Temperate Developed Deciduous Forest,Developed,315C,Rolling Plains,3
43154,96760.000000000000000,7967,1,31,Western Cool Temperate Pasture and Hayland,Agricultural,315C,Rolling Plains,4
43155,273.000000000000000,7960,1,21,Western Cool Temperate Orchard,Agricultural,315F,Northern Texas High Plains,4
43156,38.000000000000000,9027,1,137,Western Great Plains Open Freshwater Depression Wetland,Riparian,315B,Texas High Plains,4
43157,20.000000000000000,7964,2,21,Western Cool Temperate Row Crop,Agricultural,315F,Northern Texas High Plains,2
43158,64995.000000000000000,7963,1,31,Western Cool Temperate Row Crop - Close Grown Crop,Agricultural,315C,Rolling Plains,4
43159,1720.000000000000000,7149,2,31,Western Great Plains Shortgrass Prairie,Grassland,315C,Rolling Plains,2
43160,2101.000000000000000,7132,2,31,Central Mixedgrass Prairie Grassland,Grassland,315C,Rolling Plains,2
43161,45033.000000000000000,7111,2,31,Western Great Plains Mesquite Shrubland,Shrubland,315C,Rolling Plains,2
43162,19977.000000000000000,9825,2,31,Great Plains Comanchian Ruderal Grassland,Exotic Herbaceous,315C,Rolling Plains,2
43163,1829.000000000000000,7207,2,31,Central Mixedgrass Prairie Shrubland,Shrubland,315C,Rolling Plains,2
43164,39854.000000000000000,9121,2,31,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland,315C,Rolling Plains,2
43165,43.000000000000000,7150,2,31,Western Great Plains Tallgrass Prairie,Grassland,315C,Rolling Plains,2
43166,6601.000000000000000,7308,2,31,Crosstimbers Oak Forest and Woodland,Hardwood,315C,Rolling Plains,2
43167,5984.000000000000000,7094,2,31,Western Great Plains Sandhill Steppe,Shrubland,315C,Rolling Plains,2
43168,23444.000000000000000,9325,2,31,Great Plains Comanchian Ruderal Shrubland,Exotic Tree-Shrub,315C,Rolling Plains,2
43169,155.000000000000000,9027,1,31,Western Great Plains Open Freshwater Depression Wetland,Riparian,315C,Rolling Plains,4
43170,2693.000000000000000,9529,2,31,Western Great Plains Riparian Herbaceous,Riparian,315C,Rolling Plains,2
43171,8.000000000000000,7967,3,31,Western Cool Temperate Pasture and Hayland,Agricultural,315C,Rolling Plains,3
43172,16.000000000000000,9321,1,137,Southeastern Native Ruderal Forest,Conifer-Hardwood,315B,Texas High Plains,4
43173,2.000000000000000,7900,3,31,Western Cool Temperate Urban Deciduous Forest,Developed,315C,Rolling Plains,3
43174,207575.000000000000000,9526,1,31,Western Great Plains Floodplain Shrubland,Riparian,315C,Rolling Plains,4
43175,42718.000000000000000,9026,1,31,Western Great Plains Floodplain Forest and Woodland,Riparian,315C,Rolling Plains,4
43176,164364.000000000000000,7295,1,31,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,315C,Rolling Plains,4
43177,298.000000000000000,7964,4,21,Western Cool Temperate Row Crop,Agricultural,315F,Northern Texas High Plains,1
43178,16714.000000000000000,9321,1,31,Southeastern Native Ruderal Forest,Conifer-Hardwood,315C,Rolling Plains,4
43179,260.000000000000000,7299,2,31,Developed-Roads,Developed-Roads,315C,Rolling Plains,2
43180,3989.000000000000000,9528,2,31,Western Great Plains Riparian Shrubland,Riparian,315C,Rolling Plains,2
43181,193.000000000000000,9028,2,31,Western Great Plains Riparian Woodland,Riparian,315C,Rolling Plains,2
43182,29.000000000000000,9025,2,31,Western Great Plains Closed Depression Wetland,Riparian,315C,Rolling Plains,2
43183,61.000000000000000,9029,2,31,Western Great Plains Saline Depression Wetland,Riparian,315C,Rolling Plains,2
43184,30.000000000000000,7964,2,31,Western Cool Temperate Row Crop,Agricultural,315C,Rolling Plains,2
43185,10.000000000000000,7965,3,136,Western Cool Temperate Close Grown Crop,Agricultural,332F,South Central and Red Bed Plains,3
43186,3253.000000000000000,9121,3,136,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland,332F,South Central and Red Bed Plains,3
43187,1036.000000000000000,9121,2,136,Llano Estacado Caprock Escarpment and Breaks Shrubland and Steppe,Shrubland,332F,South Central and Red Bed Plains,2
43188,329.000000000000000,7963,2,136,Western Cool Temperate Row Crop - Close Grown Crop,Agricultural,332F,South Central and Red Bed Plains,2
43189,21.000000000000000,7965,2,136,Western Cool Temperate Close Grown Crop,Agricultural,332F,South Central and Red Bed Plains,2
43190,8.000000000000000,7963,2,21,Western Cool Temperate Row Crop - Close Grown Crop,Agricultural,315F,Northern Texas High Plains,2
43191,10.000000000000000,7965,2,21,Western Cool Temperate Close Grown Crop,Agricultural,315F,Northern Texas High Plains,2
43192,55.000000000000000,9321,3,21,Southeastern Native Ruderal Forest,Conifer-Hardwood,315F,Northern Texas High Plains,3
43193,34.000000000000000,9526,2,34,Western Great Plains Floodplain Shrubland,Riparian,255A,Cross Timbers and Prairie,2
43194,33.000000000000000,9029,3,34,Western Great Plains Saline Depression Wetland,Riparian,255A,Cross Timbers and Prairie,3
43195,857.000000000000000,7111,2,34,Western Great Plains Mesquite Shrubland,Shrubland,255A,Cross Timbers and Prairie,2
43196,104.000000000000000,9025,3,34,Western Great Plains Closed Depression Wetland,Riparian,255A,Cross Timbers and Prairie,3
43197,15.000000000000000,7927,3,34,Eastern Cool Temperate Developed Mixed Forest,Developed,255A,Cross Timbers and Prairie,3
43198,1.000000000000000,7968,3,34,Western Cool Temperate Wheat,Agricultural,255A,Cross Timbers and Prairie,3
43199,116.000000000000000,7973,3,34,Eastern Cool Temperate Row Crop - Close Grown Crop,Agricultural,255A,Cross Timbers and Prairie,3
43200,3.000000000000000,9027,2,34,Western Great Plains Open Freshwater Depression Wetland,Riparian,255A,Cross Timbers and Prairie,2
43201,6.000000000000000,9027,3,34,Western Great Plains Open Freshwater Depression Wetland,Riparian,255A,Cross Timbers and Prairie,3
43202,7.000000000000000,9731,4,34,Southeastern Great Plains Riparian Shrubland,Riparian,255A,Cross Timbers and Prairie,1
43203,1642150.000000000000000,7308,1,32,Crosstimbers Oak Forest and Woodland,Hardwood,231G,Arkansas Valley,4
43204,1255597.000000000000000,7299,1,32,Developed-Roads,Developed-Roads,231G,Arkansas Valley,4
43205,8024852.000000000000000,7977,1,32,Eastern Cool Temperate Pasture and Hayland,Agricultural,231G,Arkansas Valley,4
43206,489116.000000000000000,7423,1,32,Southeastern Great Plains Tallgrass Prairie,Grassland,231G,Arkansas Valley,4
43207,52831.000000000000000,9825,1,32,Great Plains Comanchian Ruderal Grassland,Exotic Herbaceous,231G,Arkansas Valley,4
43208,12970.000000000000000,9325,1,32,Great Plains Comanchian Ruderal Shrubland,Exotic Tree-Shrub,231G,Arkansas Valley,4
43209,226817.000000000000000,7297,1,32,Developed-Medium Intensity,Developed-Medium Intensity,231G,Arkansas Valley,4
43210,385801.000000000000000,7296,1,32,Developed-Low Intensity,Developed-Low Intensity,231G,Arkansas Valley,4
43211,159110.000000000000000,7908,1,32,Eastern Cool Temperate Urban Herbaceous,Developed,231G,Arkansas Valley,4
43212,123206.000000000000000,7298,1,32,Developed-High Intensity,Developed-High Intensity,231G,Arkansas Valley,4
43213,807.000000000000000,7909,1,32,Eastern Cool Temperate Urban Shrubland,Developed,231G,Arkansas Valley,4
43214,142185.000000000000000,7905,1,32,Eastern Cool Temperate Urban Deciduous Forest,Developed,231G,Arkansas Valley,4
43215,170674.000000000000000,7929,1,32,Eastern Cool Temperate Developed Herbaceous,Developed,231G,Arkansas Valley,4
43216,135317.000000000000000,9231,1,32,Southeastern Great Plains Riparian Forest and Woodland,Riparian,231G,Arkansas Valley,4
43217,1675.000000000000000,7207,1,32,Central Mixedgrass Prairie Shrubland,Shrubland,231G,Arkansas Valley,4
